data_caso;data_previsao;cenario;nome;variavel;valor
2022-01-06;2022-01-06;C0;furnas_rio_sapucai;Qcalc;464.5330526
2022-01-06;2022-01-07;C0;furnas_rio_sapucai;Qcalc;500.7841778
2022-01-06;2022-01-08;C0;furnas_rio_sapucai;Qcalc;524.5431032
2022-01-06;2022-01-09;C0;furnas_rio_sapucai;Qcalc;513.7935867
2022-01-06;2022-01-10;C0;furnas_rio_sapucai;Qcalc;500.6258982
2022-01-06;2022-01-11;C0;furnas_rio_sapucai;Qcalc;495.0140024
2022-01-06;2022-01-12;C0;furnas_rio_sapucai;Qcalc;493.8904054
2022-01-06;2022-01-13;C0;furnas_rio_sapucai;Qcalc;501.1107734
2022-01-06;2022-01-14;C0;furnas_rio_sapucai;Qcalc;495.6703128
2022-01-06;2022-01-15;C0;furnas_rio_sapucai;Qcalc;475.9829695
2022-01-06;2022-01-16;C0;furnas_rio_sapucai;Qcalc;442.592334
2022-01-06;2022-01-17;C0;furnas_rio_sapucai;Qcalc;412.5768647
2022-01-06;2022-01-18;C0;furnas_rio_sapucai;Qcalc;388.8796705
2022-01-06;2022-01-19;C0;furnas_rio_sapucai;Qcalc;371.4667053
2022-01-06;2022-01-20;C0;furnas_rio_sapucai;Qcalc;370.050054
2022-01-06;2022-01-21;C0;furnas_rio_sapucai;Qcalc;380.0449559
2022-01-06;2022-01-22;C0;furnas_rio_sapucai;Qcalc;407.5095734
2022-01-06;2022-01-23;C0;furnas_rio_sapucai;Qcalc;404.2054031
2022-01-06;2022-01-24;C0;furnas_rio_sapucai;Qcalc;381.4255243
2022-01-06;2022-01-25;C0;furnas_rio_sapucai;Qcalc;373.5336971
2022-01-06;2022-01-26;C0;furnas_rio_sapucai;Qcalc;378.7792978
2022-01-06;2022-01-27;C0;furnas_rio_sapucai;Qcalc;364.9259423
2022-01-06;2022-01-28;C0;furnas_rio_sapucai;Qcalc;361.7546955
2022-01-06;2022-01-29;C0;furnas_rio_sapucai;Qcalc;356.1558237
2022-01-06;2022-01-30;C0;furnas_rio_sapucai;Qcalc;333.5210202
2022-01-06;2022-01-31;C0;furnas_rio_sapucai;Qcalc;307.051954
2022-01-06;2022-02-01;C0;furnas_rio_sapucai;Qcalc;317.9997637
2022-01-06;2022-02-02;C0;furnas_rio_sapucai;Qcalc;356.5193566
2022-01-06;2022-02-03;C0;furnas_rio_sapucai;Qcalc;379.8475402
2022-01-06;2022-02-04;C0;furnas_rio_sapucai;Qcalc;385.881049
2022-01-06;2022-02-05;C0;furnas_rio_sapucai;Qcalc;352.8217929
2022-01-06;2022-02-06;C0;furnas_rio_sapucai;Qcalc;323.5293299
2022-01-06;2022-02-07;C0;furnas_rio_sapucai;Qcalc;298.938941
2022-01-06;2022-02-08;C0;furnas_rio_sapucai;Qcalc;278.2404999
2022-01-06;2022-02-09;C0;furnas_rio_sapucai;Qcalc;261.1899716
2022-01-06;2022-02-10;C0;furnas_rio_sapucai;Qcalc;268.5404403
2022-01-06;2022-02-11;C0;furnas_rio_sapucai;Qcalc;334.4229875
2022-01-06;2022-02-12;C0;furnas_rio_sapucai;Qcalc;355.5365593
2022-01-06;2022-02-13;C0;furnas_rio_sapucai;Qcalc;369.176815
2022-01-06;2022-02-14;C0;furnas_rio_sapucai;Qcalc;382.5478432
2022-01-06;2022-02-15;C0;furnas_rio_sapucai;Qcalc;360.4831885
2022-01-06;2022-02-16;C0;furnas_rio_sapucai;Qcalc;371.7333648
2022-01-13;2022-01-13;C0;furnas_rio_sapucai;Qcalc;590.4677374
2022-01-13;2022-01-14;C0;furnas_rio_sapucai;Qcalc;579.46073
2022-01-13;2022-01-15;C0;furnas_rio_sapucai;Qcalc;534.8372211
2022-01-13;2022-01-16;C0;furnas_rio_sapucai;Qcalc;497.9601066
2022-01-13;2022-01-17;C0;furnas_rio_sapucai;Qcalc;476.752501
2022-01-13;2022-01-18;C0;furnas_rio_sapucai;Qcalc;461.3864512
2022-01-13;2022-01-19;C0;furnas_rio_sapucai;Qcalc;437.4603484
2022-01-13;2022-01-20;C0;furnas_rio_sapucai;Qcalc;409.9991848
2022-01-13;2022-01-21;C0;furnas_rio_sapucai;Qcalc;384.233593
2022-01-13;2022-01-22;C0;furnas_rio_sapucai;Qcalc;361.0374672
2022-01-13;2022-01-23;C0;furnas_rio_sapucai;Qcalc;339.2032835
2022-01-13;2022-01-24;C0;furnas_rio_sapucai;Qcalc;326.4092624
2022-01-13;2022-01-25;C0;furnas_rio_sapucai;Qcalc;328.394855
2022-01-13;2022-01-26;C0;furnas_rio_sapucai;Qcalc;334.4581924
2022-01-13;2022-01-27;C0;furnas_rio_sapucai;Qcalc;333.6174958
2022-01-13;2022-01-28;C0;furnas_rio_sapucai;Qcalc;329.2748959
2022-01-13;2022-01-29;C0;furnas_rio_sapucai;Qcalc;315.3644579
2022-01-13;2022-01-30;C0;furnas_rio_sapucai;Qcalc;303.9017844
2022-01-13;2022-01-31;C0;furnas_rio_sapucai;Qcalc;298.5790623
2022-01-13;2022-02-01;C0;furnas_rio_sapucai;Qcalc;276.9433694
2022-01-13;2022-02-02;C0;furnas_rio_sapucai;Qcalc;256.700394
2022-01-13;2022-02-03;C0;furnas_rio_sapucai;Qcalc;239.2058022
2022-01-13;2022-02-04;C0;furnas_rio_sapucai;Qcalc;223.9022239
2022-01-13;2022-02-05;C0;furnas_rio_sapucai;Qcalc;210.8038849
2022-01-13;2022-02-06;C0;furnas_rio_sapucai;Qcalc;204.0152278
2022-01-13;2022-02-07;C0;furnas_rio_sapucai;Qcalc;215.8796419
2022-01-13;2022-02-08;C0;furnas_rio_sapucai;Qcalc;231.0062568
2022-01-13;2022-02-09;C0;furnas_rio_sapucai;Qcalc;235.7225214
2022-01-13;2022-02-10;C0;furnas_rio_sapucai;Qcalc;233.0358099
2022-01-13;2022-02-11;C0;furnas_rio_sapucai;Qcalc;237.1146111
2022-01-13;2022-02-12;C0;furnas_rio_sapucai;Qcalc;231.6241547
2022-01-13;2022-02-13;C0;furnas_rio_sapucai;Qcalc;225.3869068
2022-01-13;2022-02-14;C0;furnas_rio_sapucai;Qcalc;233.3451323
2022-01-13;2022-02-15;C0;furnas_rio_sapucai;Qcalc;241.1074563
2022-01-13;2022-02-16;C0;furnas_rio_sapucai;Qcalc;225.6346034
2022-01-13;2022-02-17;C0;furnas_rio_sapucai;Qcalc;220.0539141
2022-01-13;2022-02-18;C0;furnas_rio_sapucai;Qcalc;220.4092696
2022-01-13;2022-02-19;C0;furnas_rio_sapucai;Qcalc;228.0605018
2022-01-13;2022-02-20;C0;furnas_rio_sapucai;Qcalc;244.9211058
2022-01-13;2022-02-21;C0;furnas_rio_sapucai;Qcalc;229.2028956
2022-01-13;2022-02-22;C0;furnas_rio_sapucai;Qcalc;214.1874887
2022-01-13;2022-02-23;C0;furnas_rio_sapucai;Qcalc;202.2021796
2022-01-20;2022-01-20;C0;furnas_rio_sapucai;Qcalc;399.936992
2022-01-20;2022-01-21;C0;furnas_rio_sapucai;Qcalc;372.7660963
2022-01-20;2022-01-22;C0;furnas_rio_sapucai;Qcalc;347.9591569
2022-01-20;2022-01-23;C0;furnas_rio_sapucai;Qcalc;326.3454553
2022-01-20;2022-01-24;C0;furnas_rio_sapucai;Qcalc;307.0178248
2022-01-20;2022-01-25;C0;furnas_rio_sapucai;Qcalc;289.0164363
2022-01-20;2022-01-26;C0;furnas_rio_sapucai;Qcalc;273.773751
2022-01-20;2022-01-27;C0;furnas_rio_sapucai;Qcalc;260.1087106
2022-01-20;2022-01-28;C0;furnas_rio_sapucai;Qcalc;246.8576065
2022-01-20;2022-01-29;C0;furnas_rio_sapucai;Qcalc;238.4552816
2022-01-20;2022-01-30;C0;furnas_rio_sapucai;Qcalc;245.3074475
2022-01-20;2022-01-31;C0;furnas_rio_sapucai;Qcalc;267.8643513
2022-01-20;2022-02-01;C0;furnas_rio_sapucai;Qcalc;305.3109326
2022-01-20;2022-02-02;C0;furnas_rio_sapucai;Qcalc;341.2679934
2022-01-20;2022-02-03;C0;furnas_rio_sapucai;Qcalc;345.1256593
2022-01-20;2022-02-04;C0;furnas_rio_sapucai;Qcalc;365.3690428
2022-01-20;2022-02-05;C0;furnas_rio_sapucai;Qcalc;390.0879763
2022-01-20;2022-02-06;C0;furnas_rio_sapucai;Qcalc;358.6749734
2022-01-20;2022-02-07;C0;furnas_rio_sapucai;Qcalc;334.4161789
2022-01-20;2022-02-08;C0;furnas_rio_sapucai;Qcalc;334.5130722
2022-01-20;2022-02-09;C0;furnas_rio_sapucai;Qcalc;330.0697784
2022-01-20;2022-02-10;C0;furnas_rio_sapucai;Qcalc;303.8314461
2022-01-20;2022-02-11;C0;furnas_rio_sapucai;Qcalc;286.8270557
2022-01-20;2022-02-12;C0;furnas_rio_sapucai;Qcalc;266.7875147
2022-01-20;2022-02-13;C0;furnas_rio_sapucai;Qcalc;246.6755004
2022-01-20;2022-02-14;C0;furnas_rio_sapucai;Qcalc;229.7156896
2022-01-20;2022-02-15;C0;furnas_rio_sapucai;Qcalc;219.7168898
2022-01-20;2022-02-16;C0;furnas_rio_sapucai;Qcalc;215.0301042
2022-01-20;2022-02-17;C0;furnas_rio_sapucai;Qcalc;201.7617902
2022-01-20;2022-02-18;C0;furnas_rio_sapucai;Qcalc;190.6898519
2022-01-20;2022-02-19;C0;furnas_rio_sapucai;Qcalc;182.2563551
2022-01-20;2022-02-20;C0;furnas_rio_sapucai;Qcalc;177.2557367
2022-01-20;2022-02-21;C0;furnas_rio_sapucai;Qcalc;175.8151221
2022-01-20;2022-02-22;C0;furnas_rio_sapucai;Qcalc;174.7062744
2022-01-20;2022-02-23;C0;furnas_rio_sapucai;Qcalc;181.1602464
2022-01-20;2022-02-24;C0;furnas_rio_sapucai;Qcalc;236.5813363
2022-01-20;2022-02-25;C0;furnas_rio_sapucai;Qcalc;299.3286168
2022-01-20;2022-02-26;C0;furnas_rio_sapucai;Qcalc;326.3871751
2022-01-20;2022-02-27;C0;furnas_rio_sapucai;Qcalc;311.1940513
2022-01-20;2022-02-28;C0;furnas_rio_sapucai;Qcalc;289.1488736
2022-01-20;2022-03-01;C0;furnas_rio_sapucai;Qcalc;263.1612148
2022-01-20;2022-03-02;C0;furnas_rio_sapucai;Qcalc;240.5602724
2022-01-27;2022-01-27;C0;furnas_rio_sapucai;Qcalc;178.155446
2022-01-27;2022-01-28;C0;furnas_rio_sapucai;Qcalc;167.1091254
2022-01-27;2022-01-29;C0;furnas_rio_sapucai;Qcalc;173.5854446
2022-01-27;2022-01-30;C0;furnas_rio_sapucai;Qcalc;240.3487524
2022-01-27;2022-01-31;C0;furnas_rio_sapucai;Qcalc;282.0677812
2022-01-27;2022-02-01;C0;furnas_rio_sapucai;Qcalc;286.6925169
2022-01-27;2022-02-02;C0;furnas_rio_sapucai;Qcalc;303.0012456
2022-01-27;2022-02-03;C0;furnas_rio_sapucai;Qcalc;310.1442644
2022-01-27;2022-02-04;C0;furnas_rio_sapucai;Qcalc;312.0125352
2022-01-27;2022-02-05;C0;furnas_rio_sapucai;Qcalc;310.4851904
2022-01-27;2022-02-06;C0;furnas_rio_sapucai;Qcalc;309.8000776
2022-01-27;2022-02-07;C0;furnas_rio_sapucai;Qcalc;310.0422052
2022-01-27;2022-02-08;C0;furnas_rio_sapucai;Qcalc;310.1454334
2022-01-27;2022-02-09;C0;furnas_rio_sapucai;Qcalc;314.1343767
2022-01-27;2022-02-10;C0;furnas_rio_sapucai;Qcalc;318.6671306
2022-01-27;2022-02-11;C0;furnas_rio_sapucai;Qcalc;319.8331119
2022-01-27;2022-02-12;C0;furnas_rio_sapucai;Qcalc;324.6304076
2022-01-27;2022-02-13;C0;furnas_rio_sapucai;Qcalc;338.0355842
2022-01-27;2022-02-14;C0;furnas_rio_sapucai;Qcalc;362.8574166
2022-01-27;2022-02-15;C0;furnas_rio_sapucai;Qcalc;390.1117739
2022-01-27;2022-02-16;C0;furnas_rio_sapucai;Qcalc;381.6116619
2022-01-27;2022-02-17;C0;furnas_rio_sapucai;Qcalc;382.6228804
2022-01-27;2022-02-18;C0;furnas_rio_sapucai;Qcalc;385.564577
2022-01-27;2022-02-19;C0;furnas_rio_sapucai;Qcalc;361.5350618
2022-01-27;2022-02-20;C0;furnas_rio_sapucai;Qcalc;328.7287222
2022-01-27;2022-02-21;C0;furnas_rio_sapucai;Qcalc;300.0899833
2022-01-27;2022-02-22;C0;furnas_rio_sapucai;Qcalc;276.1148893
2022-01-27;2022-02-23;C0;furnas_rio_sapucai;Qcalc;256.361861
2022-01-27;2022-02-24;C0;furnas_rio_sapucai;Qcalc;239.3937136
2022-01-27;2022-02-25;C0;furnas_rio_sapucai;Qcalc;224.917644
2022-01-27;2022-02-26;C0;furnas_rio_sapucai;Qcalc;224.5840937
2022-01-27;2022-02-27;C0;furnas_rio_sapucai;Qcalc;243.0540343
2022-01-27;2022-02-28;C0;furnas_rio_sapucai;Qcalc;230.0119954
2022-01-27;2022-03-01;C0;furnas_rio_sapucai;Qcalc;218.3869203
2022-01-27;2022-03-02;C0;furnas_rio_sapucai;Qcalc;208.7890777
2022-01-27;2022-03-03;C0;furnas_rio_sapucai;Qcalc;207.0117022
2022-01-27;2022-03-04;C0;furnas_rio_sapucai;Qcalc;212.4846202
2022-01-27;2022-03-05;C0;furnas_rio_sapucai;Qcalc;235.3135013
2022-01-27;2022-03-06;C0;furnas_rio_sapucai;Qcalc;303.921398
2022-01-27;2022-03-07;C0;furnas_rio_sapucai;Qcalc;312.7231359
2022-01-27;2022-03-08;C0;furnas_rio_sapucai;Qcalc;325.3393805
2022-01-27;2022-03-09;C0;furnas_rio_sapucai;Qcalc;319.6905007
2022-02-03;2022-02-03;C0;furnas_rio_sapucai;Qcalc;498.5045145
2022-02-03;2022-02-04;C0;furnas_rio_sapucai;Qcalc;509.6333741
2022-02-03;2022-02-05;C0;furnas_rio_sapucai;Qcalc;502.1110467
2022-02-03;2022-02-06;C0;furnas_rio_sapucai;Qcalc;492.4528469
2022-02-03;2022-02-07;C0;furnas_rio_sapucai;Qcalc;482.9633912
2022-02-03;2022-02-08;C0;furnas_rio_sapucai;Qcalc;487.301972
2022-02-03;2022-02-09;C0;furnas_rio_sapucai;Qcalc;499.5592347
2022-02-03;2022-02-10;C0;furnas_rio_sapucai;Qcalc;528.3960114
2022-02-03;2022-02-11;C0;furnas_rio_sapucai;Qcalc;540.2506042
2022-02-03;2022-02-12;C0;furnas_rio_sapucai;Qcalc;500.9227389
2022-02-03;2022-02-13;C0;furnas_rio_sapucai;Qcalc;460.2985162
2022-02-03;2022-02-14;C0;furnas_rio_sapucai;Qcalc;423.8436761
2022-02-03;2022-02-15;C0;furnas_rio_sapucai;Qcalc;392.0526539
2022-02-03;2022-02-16;C0;furnas_rio_sapucai;Qcalc;364.8465566
2022-02-03;2022-02-17;C0;furnas_rio_sapucai;Qcalc;342.1441844
2022-02-03;2022-02-18;C0;furnas_rio_sapucai;Qcalc;323.2150755
2022-02-03;2022-02-19;C0;furnas_rio_sapucai;Qcalc;326.6506719
2022-02-03;2022-02-20;C0;furnas_rio_sapucai;Qcalc;336.8983715
2022-02-03;2022-02-21;C0;furnas_rio_sapucai;Qcalc;315.2448204
2022-02-03;2022-02-22;C0;furnas_rio_sapucai;Qcalc;295.2181216
2022-02-03;2022-02-23;C0;furnas_rio_sapucai;Qcalc;279.0006208
2022-02-03;2022-02-24;C0;furnas_rio_sapucai;Qcalc;290.3018985
2022-02-03;2022-02-25;C0;furnas_rio_sapucai;Qcalc;351.5971957
2022-02-03;2022-02-26;C0;furnas_rio_sapucai;Qcalc;356.8311055
2022-02-03;2022-02-27;C0;furnas_rio_sapucai;Qcalc;330.1469879
2022-02-03;2022-02-28;C0;furnas_rio_sapucai;Qcalc;317.3712013
2022-02-03;2022-03-01;C0;furnas_rio_sapucai;Qcalc;327.6417304
2022-02-03;2022-03-02;C0;furnas_rio_sapucai;Qcalc;317.1380095
2022-02-03;2022-03-03;C0;furnas_rio_sapucai;Qcalc;290.172452
2022-02-03;2022-03-04;C0;furnas_rio_sapucai;Qcalc;265.3870514
2022-02-03;2022-03-05;C0;furnas_rio_sapucai;Qcalc;244.8460449
2022-02-03;2022-03-06;C0;furnas_rio_sapucai;Qcalc;227.6287641
2022-02-03;2022-03-07;C0;furnas_rio_sapucai;Qcalc;213.3415003
2022-02-03;2022-03-08;C0;furnas_rio_sapucai;Qcalc;201.5270188
2022-02-03;2022-03-09;C0;furnas_rio_sapucai;Qcalc;193.9832482
2022-02-03;2022-03-10;C0;furnas_rio_sapucai;Qcalc;187.387003
2022-02-03;2022-03-11;C0;furnas_rio_sapucai;Qcalc;205.9340225
2022-02-03;2022-03-12;C0;furnas_rio_sapucai;Qcalc;233.580946
2022-02-03;2022-03-13;C0;furnas_rio_sapucai;Qcalc;218.810395
2022-02-03;2022-03-14;C0;furnas_rio_sapucai;Qcalc;205.1648149
2022-02-03;2022-03-15;C0;furnas_rio_sapucai;Qcalc;194.8864241
2022-02-03;2022-03-16;C0;furnas_rio_sapucai;Qcalc;190.5376299
2022-02-10;2022-02-10;C0;furnas_rio_sapucai;Qcalc;612.2777324
2022-02-10;2022-02-11;C0;furnas_rio_sapucai;Qcalc;589.4957872
2022-02-10;2022-02-12;C0;furnas_rio_sapucai;Qcalc;547.2696922
2022-02-10;2022-02-13;C0;furnas_rio_sapucai;Qcalc;517.0073531
2022-02-10;2022-02-14;C0;furnas_rio_sapucai;Qcalc;483.5205642
2022-02-10;2022-02-15;C0;furnas_rio_sapucai;Qcalc;452.944143
2022-02-10;2022-02-16;C0;furnas_rio_sapucai;Qcalc;429.8233809
2022-02-10;2022-02-17;C0;furnas_rio_sapucai;Qcalc;416.0812225
2022-02-10;2022-02-18;C0;furnas_rio_sapucai;Qcalc;411.2956741
2022-02-10;2022-02-19;C0;furnas_rio_sapucai;Qcalc;409.8911364
2022-02-10;2022-02-20;C0;furnas_rio_sapucai;Qcalc;409.7479353
2022-02-10;2022-02-21;C0;furnas_rio_sapucai;Qcalc;408.5280738
2022-02-10;2022-02-22;C0;furnas_rio_sapucai;Qcalc;402.5776403
2022-02-10;2022-02-23;C0;furnas_rio_sapucai;Qcalc;397.15022
2022-02-10;2022-02-24;C0;furnas_rio_sapucai;Qcalc;383.0330548
2022-02-10;2022-02-25;C0;furnas_rio_sapucai;Qcalc;366.2199971
2022-02-10;2022-02-26;C0;furnas_rio_sapucai;Qcalc;402.7012005
2022-02-10;2022-02-27;C0;furnas_rio_sapucai;Qcalc;412.2522254
2022-02-10;2022-02-28;C0;furnas_rio_sapucai;Qcalc;398.4070757
2022-02-10;2022-03-01;C0;furnas_rio_sapucai;Qcalc;378.0264705
2022-02-10;2022-03-02;C0;furnas_rio_sapucai;Qcalc;347.5130536
2022-02-10;2022-03-03;C0;furnas_rio_sapucai;Qcalc;320.5734843
2022-02-10;2022-03-04;C0;furnas_rio_sapucai;Qcalc;298.0714686
2022-02-10;2022-03-05;C0;furnas_rio_sapucai;Qcalc;279.2630231
2022-02-10;2022-03-06;C0;furnas_rio_sapucai;Qcalc;263.5547967
2022-02-10;2022-03-07;C0;furnas_rio_sapucai;Qcalc;251.0932425
2022-02-10;2022-03-08;C0;furnas_rio_sapucai;Qcalc;239.9719866
2022-02-10;2022-03-09;C0;furnas_rio_sapucai;Qcalc;230.4299033
2022-02-10;2022-03-10;C0;furnas_rio_sapucai;Qcalc;226.6917251
2022-02-10;2022-03-11;C0;furnas_rio_sapucai;Qcalc;245.7423039
2022-02-10;2022-03-12;C0;furnas_rio_sapucai;Qcalc;274.3337609
2022-02-10;2022-03-13;C0;furnas_rio_sapucai;Qcalc;263.8598529
2022-02-10;2022-03-14;C0;furnas_rio_sapucai;Qcalc;249.1061465
2022-02-10;2022-03-15;C0;furnas_rio_sapucai;Qcalc;286.0206906
2022-02-10;2022-03-16;C0;furnas_rio_sapucai;Qcalc;337.2353453
2022-02-10;2022-03-17;C0;furnas_rio_sapucai;Qcalc;363.4151877
2022-02-10;2022-03-18;C0;furnas_rio_sapucai;Qcalc;336.6120845
2022-02-10;2022-03-19;C0;furnas_rio_sapucai;Qcalc;307.5882471
2022-02-10;2022-03-20;C0;furnas_rio_sapucai;Qcalc;283.2878819
2022-02-10;2022-03-21;C0;furnas_rio_sapucai;Qcalc;262.9491876
2022-02-10;2022-03-22;C0;furnas_rio_sapucai;Qcalc;245.937792
2022-02-10;2022-03-23;C0;furnas_rio_sapucai;Qcalc;231.8477113
2022-02-17;2022-02-17;C0;furnas_rio_sapucai;Qcalc;387.0485504
2022-02-17;2022-02-18;C0;furnas_rio_sapucai;Qcalc;363.4890943
2022-02-17;2022-02-19;C0;furnas_rio_sapucai;Qcalc;342.3858037
2022-02-17;2022-02-20;C0;furnas_rio_sapucai;Qcalc;328.3770711
2022-02-17;2022-02-21;C0;furnas_rio_sapucai;Qcalc;324.328638
2022-02-17;2022-02-22;C0;furnas_rio_sapucai;Qcalc;312.2021828
2022-02-17;2022-02-23;C0;furnas_rio_sapucai;Qcalc;296.6610744
2022-02-17;2022-02-24;C0;furnas_rio_sapucai;Qcalc;283.9753353
2022-02-17;2022-02-25;C0;furnas_rio_sapucai;Qcalc;274.4562692
2022-02-17;2022-02-26;C0;furnas_rio_sapucai;Qcalc;265.8809438
2022-02-17;2022-02-27;C0;furnas_rio_sapucai;Qcalc;255.7352967
2022-02-17;2022-02-28;C0;furnas_rio_sapucai;Qcalc;247.4776491
2022-02-17;2022-03-01;C0;furnas_rio_sapucai;Qcalc;240.5031273
2022-02-17;2022-03-02;C0;furnas_rio_sapucai;Qcalc;232.7607411
2022-02-17;2022-03-03;C0;furnas_rio_sapucai;Qcalc;225.7793506
2022-02-17;2022-03-04;C0;furnas_rio_sapucai;Qcalc;222.1050523
2022-02-17;2022-03-05;C0;furnas_rio_sapucai;Qcalc;228.1261371
2022-02-17;2022-03-06;C0;furnas_rio_sapucai;Qcalc;231.9620328
2022-02-17;2022-03-07;C0;furnas_rio_sapucai;Qcalc;221.7435561
2022-02-17;2022-03-08;C0;furnas_rio_sapucai;Qcalc;218.3451498
2022-02-17;2022-03-09;C0;furnas_rio_sapucai;Qcalc;224.2581845
2022-02-17;2022-03-10;C0;furnas_rio_sapucai;Qcalc;217.2319444
2022-02-17;2022-03-11;C0;furnas_rio_sapucai;Qcalc;208.1929113
2022-02-17;2022-03-12;C0;furnas_rio_sapucai;Qcalc;199.799013
2022-02-17;2022-03-13;C0;furnas_rio_sapucai;Qcalc;192.822231
2022-02-17;2022-03-14;C0;furnas_rio_sapucai;Qcalc;187.7085282
2022-02-17;2022-03-15;C0;furnas_rio_sapucai;Qcalc;191.8770992
2022-02-17;2022-03-16;C0;furnas_rio_sapucai;Qcalc;226.4410119
2022-02-17;2022-03-17;C0;furnas_rio_sapucai;Qcalc;257.9263569
2022-02-17;2022-03-18;C0;furnas_rio_sapucai;Qcalc;245.5695342
2022-02-17;2022-03-19;C0;furnas_rio_sapucai;Qcalc;230.0684511
2022-02-17;2022-03-20;C0;furnas_rio_sapucai;Qcalc;224.7604454
2022-02-17;2022-03-21;C0;furnas_rio_sapucai;Qcalc;239.1946602
2022-02-17;2022-03-22;C0;furnas_rio_sapucai;Qcalc;235.4456522
2022-02-17;2022-03-23;C0;furnas_rio_sapucai;Qcalc;226.4825595
2022-02-17;2022-03-24;C0;furnas_rio_sapucai;Qcalc;237.5674574
2022-02-17;2022-03-25;C0;furnas_rio_sapucai;Qcalc;237.6696987
2022-02-17;2022-03-26;C0;furnas_rio_sapucai;Qcalc;224.8340887
2022-02-17;2022-03-27;C0;furnas_rio_sapucai;Qcalc;212.3996821
2022-02-17;2022-03-28;C0;furnas_rio_sapucai;Qcalc;202.3068348
2022-02-17;2022-03-29;C0;furnas_rio_sapucai;Qcalc;199.5667737
2022-02-17;2022-03-30;C0;furnas_rio_sapucai;Qcalc;213.0481679
2022-02-24;2022-02-24;C0;furnas_rio_sapucai;Qcalc;301.6569331
2022-02-24;2022-02-25;C0;furnas_rio_sapucai;Qcalc;281.3506386
2022-02-24;2022-02-26;C0;furnas_rio_sapucai;Qcalc;263.3348537
2022-02-24;2022-02-27;C0;furnas_rio_sapucai;Qcalc;247.4848212
2022-02-24;2022-02-28;C0;furnas_rio_sapucai;Qcalc;234.1832595
2022-02-24;2022-03-01;C0;furnas_rio_sapucai;Qcalc;222.8635136
2022-02-24;2022-03-02;C0;furnas_rio_sapucai;Qcalc;212.0861062
2022-02-24;2022-03-03;C0;furnas_rio_sapucai;Qcalc;202.3978012
2022-02-24;2022-03-04;C0;furnas_rio_sapucai;Qcalc;194.1709513
2022-02-24;2022-03-05;C0;furnas_rio_sapucai;Qcalc;188.5551361
2022-02-24;2022-03-06;C0;furnas_rio_sapucai;Qcalc;184.3558727
2022-02-24;2022-03-07;C0;furnas_rio_sapucai;Qcalc;178.6370199
2022-02-24;2022-03-08;C0;furnas_rio_sapucai;Qcalc;172.1275326
2022-02-24;2022-03-09;C0;furnas_rio_sapucai;Qcalc;166.0482364
2022-02-24;2022-03-10;C0;furnas_rio_sapucai;Qcalc;162.5521163
2022-02-24;2022-03-11;C0;furnas_rio_sapucai;Qcalc;162.8306182
2022-02-24;2022-03-12;C0;furnas_rio_sapucai;Qcalc;160.5756459
2022-02-24;2022-03-13;C0;furnas_rio_sapucai;Qcalc;157.5529408
2022-02-24;2022-03-14;C0;furnas_rio_sapucai;Qcalc;154.9106048
2022-02-24;2022-03-15;C0;furnas_rio_sapucai;Qcalc;152.5813035
2022-02-24;2022-03-16;C0;furnas_rio_sapucai;Qcalc;150.5639474
2022-02-24;2022-03-17;C0;furnas_rio_sapucai;Qcalc;176.4617922
2022-02-24;2022-03-18;C0;furnas_rio_sapucai;Qcalc;267.1420021
2022-02-24;2022-03-19;C0;furnas_rio_sapucai;Qcalc;282.8300458
2022-02-24;2022-03-20;C0;furnas_rio_sapucai;Qcalc;263.9514948
2022-02-24;2022-03-21;C0;furnas_rio_sapucai;Qcalc;240.8662849
2022-02-24;2022-03-22;C0;furnas_rio_sapucai;Qcalc;219.987102
2022-02-24;2022-03-23;C0;furnas_rio_sapucai;Qcalc;204.4988257
2022-02-24;2022-03-24;C0;furnas_rio_sapucai;Qcalc;215.5225923
2022-02-24;2022-03-25;C0;furnas_rio_sapucai;Qcalc;229.4481793
2022-02-24;2022-03-26;C0;furnas_rio_sapucai;Qcalc;213.557125
2022-02-24;2022-03-27;C0;furnas_rio_sapucai;Qcalc;198.4215162
2022-02-24;2022-03-28;C0;furnas_rio_sapucai;Qcalc;213.4450021
2022-02-24;2022-03-29;C0;furnas_rio_sapucai;Qcalc;270.8121307
2022-02-24;2022-03-30;C0;furnas_rio_sapucai;Qcalc;255.3491265
2022-02-24;2022-03-31;C0;furnas_rio_sapucai;Qcalc;271.979139
2022-02-24;2022-04-01;C0;furnas_rio_sapucai;Qcalc;300.5340707
2022-02-24;2022-04-02;C0;furnas_rio_sapucai;Qcalc;345.9685787
2022-02-24;2022-04-03;C0;furnas_rio_sapucai;Qcalc;361.4832514
2022-02-24;2022-04-04;C0;furnas_rio_sapucai;Qcalc;335.2959125
2022-02-24;2022-04-05;C0;furnas_rio_sapucai;Qcalc;325.3221457
2022-02-24;2022-04-06;C0;furnas_rio_sapucai;Qcalc;309.4240525
2022-03-03;2022-03-03;C0;furnas_rio_sapucai;Qcalc;174.4280694
2022-03-03;2022-03-04;C0;furnas_rio_sapucai;Qcalc;167.870144
2022-03-03;2022-03-05;C0;furnas_rio_sapucai;Qcalc;160.2613671
2022-03-03;2022-03-06;C0;furnas_rio_sapucai;Qcalc;155.5515005
2022-03-03;2022-03-07;C0;furnas_rio_sapucai;Qcalc;151.3759085
